firmaid,company_name,business_label,street,postal_code,city,address,phones,email,all_emails,website,all_websites,states_seen,wko_state_record_count,profile_url
acf4a365-1812-47e6-82da-749abce9596b,Franz Pum Immobilienverwaltungs GmbH,,Stockerauer Str. 37,2104,Spillern,Stockerauer Str. 37 2104 Spillern,,,,,,niederösterreich,1,https://firmen.wko.at/franz-pum-immobilienverwaltungs-gmbh/nieder%c3%b6sterreich/?firmaid=acf4a365-1812-47e6-82da-749abce9596b&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
fe12dce4-91de-4ca9-92e3-c09ac3e00b7e,Franz Schnugg,Arkaden Immobilien,Dreifaltigkeitsgasse 3,5020,Salzburg,Dreifaltigkeitsgasse 3 5020 Salzburg,+43%20662%20885888,office@arkaden.at,office@arkaden.at,http://www.arkaden.at/,http://www.arkaden.at/,salzburg,1,https://firmen.wko.at/franz-schnugg/salzburg/?firmaid=fe12dce4-91de-4ca9-92e3-c09ac3e00b7e&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
89bcb7b2-cd54-44b1-86b0-2c0a46997feb,"Franz Voglsanger, Kommanditgesellschaft",,Herzog-Friedrich-Straße 20,6020,Innsbruck,Herzog-Friedrich-Straße 20 6020 Innsbruck,,,,,,tirol,1,https://firmen.wko.at/franz-voglsanger-kommanditgesellschaft/tirol/?firmaid=89bcb7b2-cd54-44b1-86b0-2c0a46997feb&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
87c656bd-9b01-4a22-a2c6-214411cce883,Franz ZORMANN Gesellschaft m.b.H.,http://www.zormann.at,Gredlerstraße 3,1020,Wien,Gredlerstraße 3 1020 Wien,+43%20(0)121%20474%2094,immobilien@zormann.at,immobilien@zormann.at,http://www.zormann.at/,http://www.zormann.at/,wien,1,https://firmen.wko.at/franz-zormann-gesellschaft-mbh/wien/?firmaid=87c656bd-9b01-4a22-a2c6-214411cce883&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
26f224d6-a772-4a4f-8442-97a0aeff24d4,Franz Zöchmeister,Immoteam Zöchmeister RE/MAX Dynamic,Bahnstraße 15,3481,Fels am Wagram,Bahnstraße 15 3481 Fels am Wagram,+43%20699%2010209313 | +%2043%20699%2010209313,franz@immoteam-zoechmeister.at,franz@immoteam-zoechmeister.at,https://www.remax.at/de/im/franz-zoechmeister-70910056,https://www.remax.at/de/im/franz-zoechmeister-70910056,niederösterreich,1,https://firmen.wko.at/franz-z%c3%b6chmeister-immoteam-z%c3%b6chmeister-re-max-dynamic/nieder%c3%b6sterreich/?firmaid=26f224d6-a772-4a4f-8442-97a0aeff24d4&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
06c9257e-6105-4df5-b098-4a61e7e911f3,Freigassner & Amenda Immobilien- gesellschaft mbH,,Speisinger Straße 7,1130,Wien,Speisinger Straße 7 1130 Wien,,,,,,wien,1,https://firmen.wko.at/freigassner-und-amenda-immobilien-gesellschaft-mbh/wien/?firmaid=06c9257e-6105-4df5-b098-4a61e7e911f3&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
10d08aac-be1a-44f3-9140-5a2339e4f0af,FREIRAUM Immobilien GmbH,,Hauptstraße 26,8582,Rosental/Kainach,Hauptstraße 26 8582 Rosental/Kainach,,,,,,steiermark,1,https://firmen.wko.at/freiraum-immobilien-gmbh/steiermark/?firmaid=10d08aac-be1a-44f3-9140-5a2339e4f0af&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
8577b5a9-a66e-49ee-869e-d413750522c9,Frieda Rustler Gebäudeverwaltung GmbH & Co KG,Hausverwaltung,Mariahilfer Straße 196,1150,Wien,Mariahilfer Straße 196 1150 Wien,01/891%2039-0,office@verwaltung.rustler.eu,office@verwaltung.rustler.eu,http://www.rustler.eu/,http://www.rustler.eu/,wien,1,https://firmen.wko.at/frieda-rustler-geb%c3%a4udeverwaltung-gmbh-und-co-kg-hausverwaltung/wien/?firmaid=8577b5a9-a66e-49ee-869e-d413750522c9&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
9a6ab8bb-66ba-493c-9451-08d79589a702,Frieda Rustler Gebäudeverwaltung GmbH & Co KG,,Mozartstraße 12-14,4020,Linz,Mozartstraße 12-14 4020 Linz,,,,,,oberösterreich,1,https://firmen.wko.at/frieda-rustler-geb%c3%a4udeverwaltung-gmbh-und-co-kg/ober%c3%b6sterreich/?firmaid=9a6ab8bb-66ba-493c-9451-08d79589a702&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
eaece165-7f32-4ffe-9a7e-d03f164975ee,Frieda Rustler Gebäudeverwaltung GmbH & Co KG,,Friedensstraße 11,5020,Salzburg,Friedensstraße 11 5020 Salzburg,,,,,,salzburg,1,https://firmen.wko.at/frieda-rustler-geb%c3%a4udeverwaltung-gmbh-und-co-kg/salzburg/?firmaid=eaece165-7f32-4ffe-9a7e-d03f164975ee&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
2c171fce-fa55-453e-ac22-0a16194b4491,Frieda Rustler Gebäudeverwaltung GmbH & Co KG,,Physiothermstraße 1,6065,Thaur,Physiothermstraße 1 6065 Thaur,,,,,,tirol,1,https://firmen.wko.at/frieda-rustler-geb%c3%a4udeverwaltung-gmbh-und-co-kg/tirol/?firmaid=2c171fce-fa55-453e-ac22-0a16194b4491&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
adfd8730-4bd8-460c-aae6-0cc0b248685e,Frieda Rustler Gebäudeverwaltung GmbH & Co KG,,Wielandgasse 2,8010,Graz,Wielandgasse 2 8010 Graz,,,,,,steiermark,1,https://firmen.wko.at/frieda-rustler-geb%c3%a4udeverwaltung-gmbh-und-co-kg/steiermark/?firmaid=adfd8730-4bd8-460c-aae6-0cc0b248685e&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
1ee5ecb7-2ab7-4164-8aff-7971bec3175b,Frieda Rustler Gebäudeverwaltung GmbH & Co KG,,Domplatz 2,9020,Klagenfurt am Wörthersee,Domplatz 2 9020 Klagenfurt am Wörthersee,,,,,,kärnten,1,https://firmen.wko.at/frieda-rustler-geb%c3%a4udeverwaltung-gmbh-und-co-kg/k%c3%a4rnten/?firmaid=1ee5ecb7-2ab7-4164-8aff-7971bec3175b&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter
0ba2a62d-d6db-43fa-adfb-b4f80d3a60ed,Friedrich & Padelek Gesellschaft m.b.H.,F&P Immobilien,Teinfaltstraße 9/4,1010,Wien,Teinfaltstraße 9/4 1010 Wien,01/533%2056%2086-0,office-fp@friedrich-padelek.at,office-fp@friedrich-padelek.at,http://www.friedrich-padelek.at/,http://www.friedrich-padelek.at/,wien,1,https://firmen.wko.at/friedrich-und-padelek-gesellschaft-mbh-fundp-immobilien/wien/?firmaid=0ba2a62d-d6db-43fa-adfb-b4f80d3a60ed&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
e9fa9803-b838-42d2-b2d2-a1eb0b45b909,Friedrich Beinhauer Gesellschaft m.b.H.,immo-beinhauer@chello.at,Budinskygasse 7/9,1190,Wien,Budinskygasse 7/9 1190 Wien,01/214%2093%2092,immo-beinhauer@chello.at%20,immo-beinhauer@chello.at%20,,,wien,1,https://firmen.wko.at/friedrich-beinhauer-gesellschaft-mbh/wien/?firmaid=e9fa9803-b838-42d2-b2d2-a1eb0b45b909&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
166d9a71-f79a-490e-ad1c-a1f25418e208,Friedrich Michael Höbart,Artecielo Immobilien - Friedrich M. Höbart,Kurandtplatz 1,9020,Klagenfurt am Wörthersee,Kurandtplatz 1 9020 Klagenfurt am Wörthersee,+43%20463%20210399%200 | +43%20664%204607744,office@artecielo.at,office@artecielo.at,http://www.artecielo.at/,http://www.artecielo.at/,kärnten,1,https://firmen.wko.at/friedrich-michael-h%c3%b6bart-artecielo-immobilien-friedrich-m-h%c3%b6bart/k%c3%a4rnten/?firmaid=166d9a71-f79a-490e-ad1c-a1f25418e208&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter
afd08eda-9d0d-4dbb-baf1-3c091b7e0643,Friedrich Zagler,KONZESSIONIERTER IMMOBILIENTREUHÄNDER,Gartenweg 3,5162,Obertrum am See,Gartenweg 3 5162 Obertrum am See,+43%206219%207533,zagler.friedrich@aon.at,zagler.friedrich@aon.at,,,salzburg,1,https://firmen.wko.at/friedrich-zagler-konzessionierter-immobilientreuh%c3%84nder/salzburg/?firmaid=afd08eda-9d0d-4dbb-baf1-3c091b7e0643&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
b2a86f4a-adaa-4dfd-8a77-7a5021b47032,Friesacher Immobilien GmbH,Konzessionierte Immobilien & Hausverwaltungskanzlei,Herbert v. Karajan Straße 7,5081,Anif,Herbert v. Karajan Straße 7 5081 Anif,+43%20(0)6246%20-%2073%20730%20-%200,office@friesacher-immobilien.at,office@friesacher-immobilien.at,http://www.friesacher-immobilien.at/,http://www.friesacher-immobilien.at/,salzburg,1,https://firmen.wko.at/friesacher-immobilien-gmbh-konzessionierte-immobilien-und-hausverwaltungskanzlei/salzburg/?firmaid=b2a86f4a-adaa-4dfd-8a77-7a5021b47032&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
26a26b65-3fda-4e13-b9b5-c32437089cdc,FRIPAL - Immobilienverwaltung GmbH,www.fripal.at,Burgring 6,8010,Graz,Burgring 6 8010 Graz,0316/40%2060%2060-80,office@fripal.at,office@fripal.at,http://www.fripal.at/,http://www.fripal.at/,steiermark,1,https://firmen.wko.at/fripal-immobilienverwaltung-gmbh/steiermark/?firmaid=26a26b65-3fda-4e13-b9b5-c32437089cdc&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
b2b4cafa-88d8-4980-bd3e-26da94000433,Fröschl Management GmbH & CoKG,,Brockenweg 1,6060,Hall in Tirol,Brockenweg 1 6060 Hall in Tirol,,,,,,tirol,1,https://firmen.wko.at/fr%c3%b6schl-management-gmbh-und-cokg/tirol/?firmaid=b2b4cafa-88d8-4980-bd3e-26da94000433&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
c45f00c5-55c7-4f34-8f84-26cc04eb97b3,FSG Finanz Service GmbH.,,Pacassystraße 4,4210,Gallneukirchen,Pacassystraße 4 4210 Gallneukirchen,,,,,,oberösterreich,1,https://firmen.wko.at/fsg-finanz-service-gmbh/ober%c3%b6sterreich/?firmaid=c45f00c5-55c7-4f34-8f84-26cc04eb97b3&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
51dec7cb-da7d-4343-b110-2da5d33a492f,Futschik Immobilienverwalter und Immobilienmakler GmbH,,Leopoldsgasse 12,1020,Wien,Leopoldsgasse 12 1020 Wien,01/214%2056%2070%20,immobilien.futschik@gmx.at,immobilien.futschik@gmx.at,,,wien,1,https://firmen.wko.at/futschik-immobilienverwalter-und-immobilienmakler-gmbh/wien/?firmaid=51dec7cb-da7d-4343-b110-2da5d33a492f&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
5bc5402b-294c-449c-bf3d-77ab0da51557,FZI Real GmbH,Immobilienverwaltung und Energieverwaltung,Lainzer Straße 14/1,1130,Wien,Lainzer Straße 14/1 1130 Wien,+43%201%20952%2061%2069,office@fzi.at,office@fzi.at,http://www.fzi.at/,http://www.fzi.at/,wien,1,https://firmen.wko.at/fzi-real-gmbh-immobilienverwaltung-und-energieverwaltung/wien/?firmaid=5bc5402b-294c-449c-bf3d-77ab0da51557&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
1547cb72-4501-47b6-8fda-968cdf123910,FÜRST Immobilien GmbH,,Nußdorfer Straße 20,3134,Nußdorf o.d.Traisen,Nußdorfer Straße 20 3134 Nußdorf o.d.Traisen,,,,,,niederösterreich,1,https://firmen.wko.at/f%c3%9crst-immobilien-gmbh/nieder%c3%b6sterreich/?firmaid=1547cb72-4501-47b6-8fda-968cdf123910&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
8a9a2b2f-1384-4b02-9c4d-796bb4fe4f4e,"G-Unternehmensbeteiligung GmbH & Co,1190 Wien, Rampengasse 3-5, KG",,Rathausstraße 1,1010,Wien,Rathausstraße 1 1010 Wien,,,,,,wien,1,https://firmen.wko.at/g-unternehmensbeteiligung-gmbh-und-co1190-wien-rampengasse-3-5-kg/wien/?firmaid=8a9a2b2f-1384-4b02-9c4d-796bb4fe4f4e&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
ceb34eb3-9210-42b6-8ad1-2e776056ffe9,G. Kager - Mag. P. Grißmann Gesellschaft m.b.H.,Immobilienverwaltung,Jochberger Straße 98,6370,Kitzbühel,Jochberger Straße 98 6370 Kitzbühel,+43%205356%20656%2013,schwarz@grizzly.at,schwarz@grizzly.at,https://grizzly.at/,https://grizzly.at/,tirol,1,https://firmen.wko.at/g-kager-mag-p-gri%c3%9fmann-gesellschaft-mbh-immobilienverwaltung/tirol/?firmaid=ceb34eb3-9210-42b6-8ad1-2e776056ffe9&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=immobilienverwalter
17d1030e-ac5b-4293-9ddd-0b20f896658f,"Gaalhofer Immobilien, Vermittlung & Verwaltung e.U.",Gaalhofer Immobilien,Hagenauertalstr. 41,2372,Gießhübl bei Wien,Hagenauertalstr. 41 2372 Gießhübl bei Wien,,,,,,niederösterreich,1,https://firmen.wko.at/gaalhofer-immobilien-vermittlung-und-verwaltung-eu-gaalhofer-immobilien/nieder%c3%b6sterreich/?firmaid=17d1030e-ac5b-4293-9ddd-0b20f896658f&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
e7d498a8-6711-4932-87d7-53a8eb880067,Gabriela Hildegard Forsthuber,,Klagenfurter Straße 40,9220,Velden am Wörther See,Klagenfurter Straße 40 9220 Velden am Wörther See,+43%20664%203415606,gabriela.forsthuber@gmx.at,gabriela.forsthuber@gmx.at,,,kärnten,1,https://firmen.wko.at/gabriela-hildegard-forsthuber/k%c3%a4rnten/?firmaid=e7d498a8-6711-4932-87d7-53a8eb880067&standortid=6&standortname=k%c3%a4rnten%20%28bundesland%29&suchbegriff=immobilienverwalter
e596eb40-e26c-418b-a6b3-41ba4503fa67,Gabriela Margaretha Maria Paky,,Hütteldorfer Straße 4,1150,Wien,Hütteldorfer Straße 4 1150 Wien,0699/%2018888863,office@paky-immobilien.at,office@paky-immobilien.at,,,wien,1,https://firmen.wko.at/gabriela-margaretha-maria-paky/wien/?firmaid=e596eb40-e26c-418b-a6b3-41ba4503fa67&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
4c16582d-e044-416c-be3d-329507695759,Gabriele Jatschka,,Sebastian-Kneipp-Gasse 3/19a,1020,Wien,Sebastian-Kneipp-Gasse 3/19a 1020 Wien,01/799%2010%2052,office@jatschka.at,office@jatschka.at,,,wien,1,https://firmen.wko.at/gabriele-jatschka/wien/?firmaid=4c16582d-e044-416c-be3d-329507695759&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
54225fb5-6c88-4388-85ba-475e034a2d52,Gabriele Margarete Neskodny,,Am Sommerberg 4/4,3062,Kirchstetten,Am Sommerberg 4/4 3062 Kirchstetten,+43664302%2062%2058,hv-g.neskodny2@gmx.at,hv-g.neskodny2@gmx.at,,,niederösterreich,1,https://firmen.wko.at/gabriele-margarete-neskodny/nieder%c3%b6sterreich/?firmaid=54225fb5-6c88-4388-85ba-475e034a2d52&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
f487163b-1086-462d-a042-a167909e4f03,Gangl & Partner OG,,Hellbrunnerstraße 18,5081,Anif,Hellbrunnerstraße 18 5081 Anif,,,,,,salzburg,1,https://firmen.wko.at/gangl-und-partner-og/salzburg/?firmaid=f487163b-1086-462d-a042-a167909e4f03&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=immobilienverwalter
9e3ab3e8-7ca1-4853-90a6-1969b98efa13,GARBE Industrial Real Estate Austria GmbH,,Walfischgasse 15/Top 3,1010,Wien,Walfischgasse 15/Top 3 1010 Wien,,,,,,wien,1,https://firmen.wko.at/garbe-industrial-real-estate-austria-gmbh/wien/?firmaid=9e3ab3e8-7ca1-4853-90a6-1969b98efa13&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
41d8fd2f-2f7e-4e2e-835c-8550583a3db1,Gass Immobilien GmbH,,Tuchlauben 12/15,1010,Wien,Tuchlauben 12/15 1010 Wien,,,,,,wien,1,https://firmen.wko.at/gass-immobilien-gmbh/wien/?firmaid=41d8fd2f-2f7e-4e2e-835c-8550583a3db1&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
c1251ebb-b9ae-46ba-b353-0246cafe30b4,GASTROTEL Hilscher KG,,Wurzingergasse 6,1180,Wien,Wurzingergasse 6 1180 Wien,,,,,,wien,1,https://firmen.wko.at/gastrotel-hilscher-kg/wien/?firmaid=c1251ebb-b9ae-46ba-b353-0246cafe30b4&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
9e5b77c7-357a-45b6-963e-6e35837325e6,GBG Gebäude- und Baumanagement Graz GmbH,http://www.gbg.graz.at,Neutorgasse 57,8010,Graz,Neutorgasse 57 8010 Graz,0316-872-8606,gbg@gbg.graz.at,gbg@gbg.graz.at,http://www.gbg.graz.at/,http://www.gbg.graz.at/,steiermark,1,https://firmen.wko.at/gbg-geb%c3%a4ude-und-baumanagement-graz-gmbh/steiermark/?firmaid=9e5b77c7-357a-45b6-963e-6e35837325e6&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
957395eb-4352-4277-a567-454238aebeeb,GBM GebäudeBetriebsManagement GmbH,"Immobilienverwaltung, Centermanagement",Schönbrunner Straße 222-228/3/102,1120,Wien,Schönbrunner Straße 222-228/3/102 1120 Wien,+43%20(0)1%208100719 | +43%20664%2088677667,office@gbm.co.at,office@gbm.co.at,http://gbm.co.at/,http://gbm.co.at/,wien,1,https://firmen.wko.at/gbm-geb%c3%a4udebetriebsmanagement-gmbh-immobilienverwaltung-centermanagement/wien/?firmaid=957395eb-4352-4277-a567-454238aebeeb&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
33ea9542-9178-4cd3-9c7e-3be9fac1181e,GDR Admin GmbH,,Bundesstraße 74,6830,Rankweil,Bundesstraße 74 6830 Rankweil,,,,,,vorarlberg,1,https://firmen.wko.at/gdr-admin-gmbh/vorarlberg/?firmaid=33ea9542-9178-4cd3-9c7e-3be9fac1181e&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=immobilienverwalter
64a666fd-c472-44a3-a47b-676543185dab,Gebrüder Riha Immobilienmanagement GmbH,,Seilerstätte 13/23,1010,Wien,Seilerstätte 13/23 1010 Wien,,,,,,wien,1,https://firmen.wko.at/gebr%c3%bcder-riha-immobilienmanagement-gmbh/wien/?firmaid=64a666fd-c472-44a3-a47b-676543185dab&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
fb6dc84f-4640-4ca8-bf7c-dbb53108ff18,Gebäudeverwaltung Karl und Gertrud Radunsky OHG.,,Zehenthofgasse 10,1190,Wien,Zehenthofgasse 10 1190 Wien,01/405%2062%2077,j.ilkerl@radunsky.at,j.ilkerl@radunsky.at,,,wien,1,https://firmen.wko.at/geb%c3%a4udeverwaltung-karl-und-gertrud-radunsky-ohg/wien/?firmaid=fb6dc84f-4640-4ca8-bf7c-dbb53108ff18&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
d262a309-6d5e-4d4e-85dc-07bd73a32ea9,Gebäudeverwaltung Karner KG,,Arminenstraße 4,1220,Wien,Arminenstraße 4 1220 Wien,,,,,,wien,1,https://firmen.wko.at/geb%c3%a4udeverwaltung-karner-kg/wien/?firmaid=d262a309-6d5e-4d4e-85dc-07bd73a32ea9&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
33de206c-e17e-4625-9d1e-5d771489faf7,Gebäudeverwaltung Kienzl GmbH,Immobilientreuhänder,Leonhardstraße 5/2/10,8010,Graz,Leonhardstraße 5/2/10 8010 Graz,0316/351550-0,office@knitl.at,office@knitl.at,,,steiermark,1,https://firmen.wko.at/geb%c3%a4udeverwaltung-kienzl-gmbh-immobilientreuh%c3%a4nder/steiermark/?firmaid=33de206c-e17e-4625-9d1e-5d771489faf7&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=immobilienverwalter
90542389-a57d-41e3-be34-9a38174b88a4,Gebäudeverwaltung Kurt Kreissl GmbH & Co KG,,Wollzeile 9/2/34,1010,Wien,Wollzeile 9/2/34 1010 Wien,01/533%2071%2063-0,kreissl@aon.at,kreissl@aon.at,,,wien,1,https://firmen.wko.at/geb%c3%a4udeverwaltung-kurt-kreissl-gmbh-und-co-kg/wien/?firmaid=90542389-a57d-41e3-be34-9a38174b88a4&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
0373d0c6-df56-48d6-90b2-4b8fdf6e2ff8,Gebäudeverwaltung Ruthner GmbH,,Schumanngasse 1/1,1180,Wien,Schumanngasse 1/1 1180 Wien,,,,,,wien,1,https://firmen.wko.at/geb%c3%a4udeverwaltung-ruthner-gmbh/wien/?firmaid=0373d0c6-df56-48d6-90b2-4b8fdf6e2ff8&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
5e500335-75e1-40d1-8297-7ae21cfc2680,Gebäudeverwaltung Winter & Regelsberger GmbH,,"Billrothstraße 24, Tür 4",1190,Wien,"Billrothstraße 24, Tür 4 1190 Wien",+43%20(1)%20409%2056%2035,office@gv-regelsberger.at,office@gv-regelsberger.at,,,wien,1,https://firmen.wko.at/geb%c3%a4udeverwaltung-winter-und-regelsberger-gmbh/wien/?firmaid=5e500335-75e1-40d1-8297-7ae21cfc2680&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
c590d24d-ef17-4553-b8a6-5ca7754ed321,Generali Real Estate S.p.A.,,Lugeck 1-2,1010,Wien,Lugeck 1-2 1010 Wien,,,,,,wien,1,https://firmen.wko.at/generali-real-estate-spa/wien/?firmaid=c590d24d-ef17-4553-b8a6-5ca7754ed321&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
7fcc74da-a087-4e1f-87eb-acd95d28bf38,"Georg Gasser, BA",,Björnsongasse 16,1130,Wien,Björnsongasse 16 1130 Wien,,,,,,wien,1,https://firmen.wko.at/georg-gasser-ba/wien/?firmaid=7fcc74da-a087-4e1f-87eb-acd95d28bf38&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
8e15055f-b94b-4e73-b937-b3e435767a27,Georg Slawik,Hausverwaltung & Immobilienmakler,Burggasse 44,1070,Wien,Burggasse 44 1070 Wien,004315237293,office@slawik.at,office@slawik.at,https://slawik.at/,https://slawik.at/,wien,1,https://firmen.wko.at/georg-slawik-hausverwaltung-und-immobilienmakler/wien/?firmaid=8e15055f-b94b-4e73-b937-b3e435767a27&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
f90dee81-c12a-469e-ad4b-b1974396a017,Georg Zielbauer OHG,,Andreasgasse 1,1070,Wien,Andreasgasse 1 1070 Wien,01/526%2013%2068-0,,,,,wien,1,https://firmen.wko.at/georg-zielbauer-ohg/wien/?firmaid=f90dee81-c12a-469e-ad4b-b1974396a017&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
ab27cba8-b11a-4bae-b18a-796a742c7c9e,Gerersdorfer Immobilien KG,,"Böcklinstraße 100, Tür 16",1020,Wien,"Böcklinstraße 100, Tür 16 1020 Wien",01/40%2099%20202-0,office@gerersdorfer.com,office@gerersdorfer.com,,,wien,1,https://firmen.wko.at/gerersdorfer-immobilien-kg/wien/?firmaid=ab27cba8-b11a-4bae-b18a-796a742c7c9e&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
9577c3a4-dd3b-4d6b-80e9-aa73e17f6801,GERHARD KAGER Gesellschaft mbH,,Osterleitengasse 3,1190,Wien,Osterleitengasse 3 1190 Wien,01/512%2018%2013-0,kanzlei@kagerimmo.at,kanzlei@kagerimmo.at,,,wien,1,https://firmen.wko.at/gerhard-kager-gesellschaft-mbh/wien/?firmaid=9577c3a4-dd3b-4d6b-80e9-aa73e17f6801&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=immobilienverwalter
4a7a5aa1-d7f5-4498-88f6-1eb0d27226b4,Gerhard Lehner,Immobilien Lehner,Sonnenhang 5,4192,Schenkenfelden,Sonnenhang 5 4192 Schenkenfelden,07214/4423 | 0664/174%203663,immobilehner@aon.at,immobilehner@aon.at,http://www.immodirekt.at/lehner,http://www.immodirekt.at/lehner,oberösterreich,1,https://firmen.wko.at/gerhard-lehner-immobilien-lehner/ober%c3%b6sterreich/?firmaid=4a7a5aa1-d7f5-4498-88f6-1eb0d27226b4&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=immobilienverwalter
