candidate_key,company_name,states,places,websites,wko_urls,search_hits,relevant_hits,max_employee_signal,max_relevant_employee_signal,strong_31plus_signals,strong_30_or_below_signals,evidence_1_score,evidence_1_source_score,evidence_1_url,evidence_1_title,evidence_1_snippet,evidence_1_employee_signals,evidence_2_score,evidence_2_source_score,evidence_2_url,evidence_2_title,evidence_2_snippet,evidence_2_employee_signals,evidence_3_score,evidence_3_source_score,evidence_3_url,evidence_3_title,evidence_3_snippet,evidence_3_employee_signals,evidence_4_score,evidence_4_source_score,evidence_4_url,evidence_4_title,evidence_4_snippet,evidence_4_employee_signals,evidence_5_score,evidence_5_source_score,evidence_5_url,evidence_5_title,evidence_5_snippet,evidence_5_employee_signals
sped_05289440a55574,Alexander Kreutz,Niederösterreich,2351 Wiener Neudorf | 2511 Pfaffstätten,,https://firmen.wko.at/alexander-kreutz/nieder%c3%b6sterreich/?firmaid=1d9033c1-36b6-45fb-b264-fbcd48e2a21a&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/alexander-kreutz/nieder%c3%b6sterreich/?firmaid=9d437e66-0ba0-4516-82fe-33f781de3a0f&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=55cdbc3d4536214f5a28d1bb69cd49db053490331e3ad2e9600a4a80a0eed3bdJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2cdcb6c4-ca90-60a7-2473-a102cb4861f6&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9BbGV4YW5kZXJfdGhlX0dyZWF0&ntb=1,Alexander the Great - Wikipedia,"Alexander's death marks the conventional beginning of the Hellenistic period. Through his conquests, he built a legacy that includes …",,45,25,https://www.bing.com/ck/a?!&&p=33177b915f1c30424f5b6bc9254d4e38e3e1bd3c5aa802671b035011410b6c8cJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2cdcb6c4-ca90-60a7-2473-a102cb4861f6&u=a1aHR0cHM6Ly9lbi5tLndpa2lwZWRpYS5vcmcvd2lraS9BbGV4YW5kZXJfKDIwMDRfZmlsbSk&ntb=1,Alexander (2004 film ) - Wikipedia,Alexander is a 2004 epic biographical historical drama film based on the life of the ancient Macedonian general and king Alexander …,,45,25,https://www.bing.com/ck/a?!&&p=6db6bb601ce44f8e41290ab13dde920ce66965562f4b21976ecae05b06cf7c4eJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2cdcb6c4-ca90-60a7-2473-a102cb4861f6&u=a1aHR0cHM6Ly9tLmltZGIuY29tL3RpdGxlL3R0MDM0NjQ5MQ&ntb=1,Alexander (2004) - IMDb,"24. Nov. 2004 · Alexander: Directed by Oliver Stone. With Colin Farrell, Anthony Hopkins, Rosario Dawson, David Bedella. …",,45,25,https://www.bing.com/ck/a?!&&p=1be8e0a0a3d86f5ef40db212710713c19e22ee8706a85c349d318d681fa6337aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2cdcb6c4-ca90-60a7-2473-a102cb4861f6&u=a1aHR0cHM6Ly93d3cuYnJpdGFubmljYS5jb20vYmlvZ3JhcGh5L0FsZXhhbmRlci10aGUtR3JlYXQ&ntb=1,"Alexander the Great | Empire, Death, Map, & Facts | Britannica",26. Juli 2026 · Alexander the Great (356–323 BCE) was a fearless Macedonian king and military genius who conquered vast …,,45,25,https://www.bing.com/ck/a?!&&p=176f158b66bb36067aa2926cde6f6f26a9484831aabe2d07fc2ba4ef163d97eeJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2cdcb6c4-ca90-60a7-2473-a102cb4861f6&u=a1aHR0cHM6Ly9hbGV4YW5kZXJzc3RlYWsuY29tL21lbnUv&ntb=1,Menu | Alexander’s Steakhouse | IL,"Alexander's Steakhouse - Peoria 100 ALEXANDER ST. PEORIA, IL 61603 peoria@alexanderssteak.com (309) 688-0404 For …",
sped_7114aea07068bc,Aseco Container Services GmbH,Wien,1030 Wien,,https://firmen.wko.at/aseco-container-services-gmbh/wien/?firmaid=64adfd2c-4849-4647-aec7-995be33f2f62&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_c11528e5a31078,BetaLog GmbH,Niederösterreich,2011 Sierndorf,,https://firmen.wko.at/betalog-gmbh/nieder%c3%b6sterreich/?firmaid=d3b4841d-a65f-4753-8788-f031809490c0&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_5533bb7ace6a70,CARGOFLEX Spedition & Transport GmbH,Oberösterreich,4850 Timelkam,,https://firmen.wko.at/cargoflex-spedition-und-transport-gmbh/ober%c3%b6sterreich/?firmaid=017f8b2f-1fb2-44f6-b90c-b3d207a19e18&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_07a0850db25bae,Craiss Generation Logistik Austria GmbH & Co KG,Steiermark,8160 Weiz,,https://firmen.wko.at/craiss-generation-logistik-austria-gmbh-und-co-kg/steiermark/?firmaid=7916ee2e-3d12-4c04-81fd-89dda75c1990&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_36783156505daf,DLS - Logistik GmbH,Oberösterreich,4673 Gaspoltshofen,,https://firmen.wko.at/dls-logistik-gmbh/ober%c3%b6sterreich/?firmaid=f921a7de-d99d-46bb-8011-4e9b055bc541&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,7,2,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=8393958322825605c23503a1ae28a8b00d632116c90d3ba871523fdaf22edd92JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=267b3a50-efa6-650a-1fc9-2d96ee376480&u=a1aHR0cHM6Ly9kbHNkYy5jb20v&ntb=1,Diplomatic Language Services | Language and Culture Services,DLS provides localization services that will transform your text to the target language and adapt the text for a specific country or …,,65,25,https://www.bing.com/ck/a?!&&p=ae418c530229025e2aedaad828421287615780e628becacce5c56a8e5557d2c4JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=267b3a50-efa6-650a-1fc9-2d96ee376480&u=a1aHR0cHM6Ly9kbHNsYWIuY29tLw&ntb=1,"Diagnostic Laboratory Services, Inc. | Medical Lab : Hawaii ...","Diagnostic Laboratory Services, Inc. (DLS) is the largest locally owned clinical and anatomic pathology laboratory in Hawaiʻi. With …",,,,,,,,,,,,,,,,,,,
sped_e14a5916851a3d,Eike Grundmann,Niederösterreich,2000 Stockerau,,https://firmen.wko.at/eike-grundmann/nieder%c3%b6sterreich/?firmaid=7204deac-600e-45c0-991a-e1ffd1d3d93f&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_68555ad26a1f49,"Falcon Airfreight, Speditionsgesellschaft m.b.H.",Niederösterreich; Wien,1010 Wien | 1300 Wien-Flughafen,,https://firmen.wko.at/falcon-airfreight-speditionsgesellschaft-mbh/nieder%c3%b6sterreich/?firmaid=a07494fb-a738-4f3b-8f8c-5bb2d29b80aa&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/falcon-airfreight-speditionsgesellschaft-mbh/wien/?firmaid=4b2175d0-1b0e-4003-8c9d-6c61b0c22223&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_e61bdb533f4629,Franco Maier KG,Steiermark,8143 Dobl,,https://firmen.wko.at/franco-maier-kg/steiermark/?firmaid=d4abcad6-5b89-4fa5-a15b-3b4a21cd26b2&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=spediteur,10,10,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=668fa1c6c4272ff7da319a5b580efff04e4b2e2b69011645745cdeee08667ae6JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b681262-cb62-6b4e-116e-05a4ca9d6a85&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvRnJhbmNpc2NvX0ZyYW5jbw&ntb=1,Francisco Franco - Wikipedia,Dictator of Spain from 1939 to 1975 Francisco Franco Bahamonde[e][f][g] (4 December 1892 – 20 November 1975) was a Spanish …,,45,25,https://www.bing.com/ck/a?!&&p=2542b65c5cef8d3755425ac2ef77e6cb310d47dcba130f473e6fe82ac0f3e69fJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b681262-cb62-6b4e-116e-05a4ca9d6a85&u=a1aHR0cHM6Ly93d3cuYnJpdGFubmljYS5jb20vYmlvZ3JhcGh5L0ZyYW5jaXNjby1GcmFuY28&ntb=1,"Francisco Franco | Biography, Nickname, Beliefs, & Facts | Britannica","31. Juli 2026 · Francisco Franco, general and leader of the Nationalist forces that overthrew the Spanish democratic republic in the …",,45,25,https://www.bing.com/ck/a?!&&p=ace4be9c50e17ae1d15c50df76c88415a01bf349cbc6416673e4f810bcce35c1JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b681262-cb62-6b4e-116e-05a4ca9d6a85&u=a1aHR0cHM6Ly93d3cuaGlzdG9yeS5jb20vYXJ0aWNsZXMvZnJhbmNpc2NvLWZyYW5jbw&ntb=1,"Francisco Franco - Biography, Facts & Death | HISTORY",9. Nov. 2009 · Francisco Franco (1892-1975) ruled Spain as a military dictator from 1939 until his death. He rose to power during th...,,45,25,https://www.bing.com/ck/a?!&&p=a8903a1b398601591d82e25456a22cd8f55389b5f919b07665ac0889c5694af0JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b681262-cb62-6b4e-116e-05a4ca9d6a85&u=a1aHR0cHM6Ly93d3cueW91dHViZS5jb20vd2F0Y2g_dj1oanIzTHJncW51UQ&ntb=1,Franco : Spain’s Most Feared Leader | Full Docuseries - YouTube,15. Nov. 2024 · Dive deep into the enigmatic legacy of Francisco Franco in this compelling documentary series. Regarded as one of …,,45,25,https://www.bing.com/ck/a?!&&p=46cf52a7215f405ee9276f1c65859e8fa8a38db3063934268e26ade00743b912JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1b681262-cb62-6b4e-116e-05a4ca9d6a85&u=a1aHR0cHM6Ly93d3cuYnJpdGFubmljYS5jb20vYmlvZ3JhcGh5L0ZyYW5jaXNjby1GcmFuY28vRnJhbmNvcy1kaWN0YXRvcnNoaXA&ntb=1,"Francisco Franco - Spanish Civil War, Dictatorship, Regime | Britannica","31. Juli 2026 · Francisco Franco - Spanish Civil War, Dictatorship, Regime: Although Franco had visions of restoring Spanish …",
sped_0a2564421e394a,Glanz Logistik & Immobilien GmbH,Steiermark,8410 Wildon,,https://firmen.wko.at/glanz-logistik-und-immobilien-gmbh/steiermark/?firmaid=0ea8f5c1-3358-4920-8212-923fb6cc99aa&standortid=5&standortname=steiermark%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_783f4fdd49ffd6,H.T.S. Handel - Transport - Spedition GmbH,Niederösterreich,3140 Pottenbrunn,,https://firmen.wko.at/hts-handel-transport-spedition-gmbh/nieder%c3%b6sterreich/?firmaid=2612b8cc-4315-4300-8ac0-71e30b6c4d1e&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_5f1db9f9182b92,Herbert Weiss Transportbetrieb Gesellschaft m.b.H.,Niederösterreich,2340 Mödling,,https://firmen.wko.at/herbert-weiss-transportbetrieb-gesellschaft-mbh/nieder%c3%b6sterreich/?firmaid=50f506f6-1def-41e7-b5f4-0a9b14ceee77&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_0abad0e433d829,IF Logistik GmbH,Tirol,6322 Kirchbichl,,https://firmen.wko.at/if-logistik-gmbh/tirol/?firmaid=9d221d30-97f2-4684-97a9-3d548a7b8fee&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_19ec8d052c1713,it fits Transport GmbH,Tirol,6330 Kufstein,,https://firmen.wko.at/it-fits-transport-gmbh/tirol/?firmaid=e01a7da0-1b10-4751-818d-54d5c8a18960&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_978082f8ac0841,KAFENDER Spedition & Transport GmbH,Oberösterreich,4061 Pasching,,https://firmen.wko.at/kafender-spedition-und-transport-gmbh/ober%c3%b6sterreich/?firmaid=192b23c8-057b-4cb9-a104-c107961b9b1e&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_df7e67b598b19f,KS Technology GmbH,Burgenland,7471 Rechnitz,http://www.ks-tech.gmbh/,https://firmen.wko.at/ks-technology-gmbh-pcb-made-for-excellence/burgenland/?firmaid=3c300c97-bb8e-4a08-bd26-a6f91a2f52dd&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_4b71afedbcbd32,LOGTICON Spedition und Logistik GmbH,Oberösterreich,4210 Gallneukirchen,,https://firmen.wko.at/logticon-spedition-und-logistik-gmbh/ober%c3%b6sterreich/?firmaid=8d823544-ffa4-4fb2-9dbd-58371b4d1484&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,7,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_0c01ab805bfec2,Manhartseder-Krisai e.U.,Oberösterreich,5280 Braunau am Inn,,https://firmen.wko.at/manhartseder-krisai-eu/ober%c3%b6sterreich/?firmaid=6b9cbcf7-e6ae-4ad1-9607-16609bfcbdf9&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_07440847736053,Meidl Speditionsgesellschaft m.b.H.,Burgenland,7210 Mattersburg,http://www.meidl-spedition.at/,https://firmen.wko.at/meidl-speditionsgesellschaft-mbh-meidl-speditionsgesmbh/burgenland/?firmaid=575572b0-b3b5-4147-900f-5bd371176f5a&standortid=9&standortname=burgenland%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_4803c4f63d4972,Muhr Gesellschaft m.b.H.,Oberösterreich,4844 Regau,http://www.muhr-trans.at/,https://firmen.wko.at/muhr-gesellschaft-mbh/ober%c3%b6sterreich/?firmaid=b20a540b-732e-43da-bc21-a888621d3926&standortid=3&standortname=ober%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,7,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_e54d8c2dd38c6b,Nöbauer Verwaltung GmbH,Salzburg,5201 Seekirchen am Wallersee,,https://firmen.wko.at/n%c3%b6bauer-verwaltung-gmbh/salzburg/?firmaid=2a4c44e2-8fdb-4409-a12e-cd0bfdc2f5bb&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_950b89e6479c53,Pfluger Logistik GmbH,Tirol,6343 Erl,https://pflugerlogistik.at/,https://firmen.wko.at/pfluger-logistik-gmbh-pfluger-logistik-gmbh/tirol/?firmaid=b45fa5c6-9060-47fb-92dc-0b64773e8949&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur,7,6,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=27e6b7ebec47333b39808f51d2385a4c3040a8f16f4b1e640f7496074691e559JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=15813cfd-e847-640e-37ac-2b3be90965e2&u=a1aHR0cHM6Ly9wZmx1Z2VyYXJjaGl0ZWN0cy5jb20v&ntb=1,Pfluger Architects | A Texas-Based Architecture Firm | School ...,"Pfluger Architects specializes in higher education and prek-12 school architecture, creating inspiring and functional educational …",,65,25,https://www.bing.com/ck/a?!&&p=ee7c2cb060eb12c2beca317cc07b5b0a6e9fa2e4a04a32a1a56f3234a10fa49eJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=15813cfd-e847-640e-37ac-2b3be90965e2&u=a1aHR0cHM6Ly9wZmx1Z2VyLmhvdXNlLmdvdi8&ntb=1,Congressman August Pfluger,Congressman Pfluger's top priority in Congress is fighting for his constituents by bringing Texas values and common sense to …,,65,25,https://www.bing.com/ck/a?!&&p=d33727b9c6b76eb7d0f9d98b31b21d6c0c1648cea08717ea480cb2db25708a7aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=15813cfd-e847-640e-37ac-2b3be90965e2&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvQXVndXN0X1BmbHVnZXI&ntb=1,August Pfluger - Wikipedia,"August Lee Pfluger[1] (/ ˈfluːɡər / FLOO-gər; born December 28, 1977) [2] is an American politician and Air Force officer serving as …",,65,25,https://www.bing.com/ck/a?!&&p=14c56584ee021216231e8873104262defeb333527c00cb26a3584658c0a2aed6JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=15813cfd-e847-640e-37ac-2b3be90965e2&u=a1aHR0cHM6Ly9wZmx1Z2VyYXJjaGl0ZWN0cy5jb20vY29udGFjdC9hdXN0aW4v&ntb=1,Austin | Pfluger Architects,"2. Aug. 2024 · It all started here, where we were founded, in 1972. As one of the largest educational design firms in Austin, we are …",,65,25,https://www.bing.com/ck/a?!&&p=43d98853d387637292272ea157678fb976719edf46bf051b4067ab3c7bc7e956JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=15813cfd-e847-640e-37ac-2b3be90965e2&u=a1aHR0cHM6Ly9wZmx1Z2VyLmhvdXNlLmdvdi9hYm91dC9hYm91dC1hdWd1c3QuaHRt&ntb=1,About August | U.S. Representative - House,"Serving in the U.S. House of Representatives, Congressman August Pfluger proudly represents 20 counties in Texas’ 11th …",
sped_b3816fd3415a66,Quehenberger Freight GmbH,Salzburg; Tirol; Vorarlberg,5101 Bergheim | 5204 Straßwalchen | 6322 Kirchbichl | 6960 Wolfurt,,https://firmen.wko.at/quehenberger-freight-gmbh/salzburg/?firmaid=68d9ae15-4380-40aa-b628-1fbc3212f5ac&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/quehenberger-freight-gmbh/salzburg/?firmaid=99fc743a-1b08-41a6-a41f-2f0fe365ce8a&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/quehenberger-freight-gmbh/tirol/?firmaid=fd8a6df2-8901-4bf0-b971-c7bf5be451f9&standortid=7&standortname=tirol%20%28bundesland%29&suchbegriff=spediteur | https://firmen.wko.at/quehenberger-freight-gmbh/vorarlberg/?firmaid=b8cd8e86-4558-4121-88a1-c4c6efd2f933&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=spediteur,10,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sped_0bafa7f6e1f8f9,RIOS Transport GmbH,Salzburg,5300 Hallwang,,https://firmen.wko.at/rios-transport-gmbh/salzburg/?firmaid=f57e260f-584f-4f31-9245-24084c809a24&standortid=4&standortname=salzburg%20%28bundesland%29&suchbegriff=spediteur,7,6,,,0,0,65,25,https://www.bing.com/ck/a?!&&p=8b027c0c666769932f69760ee9da65f3c28242f87d9c3442af735843175f09daJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=34237f1d-bea5-6bbf-101c-68dbbf116ac9&u=a1aHR0cHM6Ly93d3cucmlvcy5jb20v&ntb=1,RIOS,RIOS is a design collective working beyond boundaries to inventively combine disciplines and amplify the impact of design.,,65,25,https://www.bing.com/ck/a?!&&p=302c554f73cb1feb1ff4eca801d4f215acc645e50561b81ce24152fcea53c9c7JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=34237f1d-bea5-6bbf-101c-68dbbf116ac9&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvUmljaGFyZF9SJUMzJUFEb3M&ntb=1,Richard Ríos - Wikipedia,Richard Ríos Montoya (born 2 June 2000) is a Colombian professional footballer who plays as a central midfielder for Primeira Liga …,,65,25,https://www.bing.com/ck/a?!&&p=945e0e53d1bb71c7199dd0b677eb01d51dc7a279b72546c212a8320f800e476bJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=34237f1d-bea5-6bbf-101c-68dbbf116ac9&u=a1aHR0cHM6Ly93d3cucmlvcy5jb20vYWJvdXQv&ntb=1,RIOS - International Design Collective - Architecture ...,"For 40 years, our practice has operated at the intersection of architecture, landscape architecture, urban planning, interior design, …",,65,25,https://www.bing.com/ck/a?!&&p=4da43c6b8c735cf6f18315140748f297e4421c82faab4516df184a2c4000a0efJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=34237f1d-bea5-6bbf-101c-68dbbf116ac9&u=a1aHR0cHM6Ly93d3cuZmFjZWJvb2suY29tL1Jpb01hcm1hcmlzLw&ntb=1,Rio's Holiday - Facebook,Travel around resort in comfort and style with Rios Big love Rio and The Team x. As you all know we like to provide a one stop shop …,,65,25,https://www.bing.com/ck/a?!&&p=be7389616c23d060c60570e78950c1a19be14dcd0176e943f5b8d5a69b9aefd8JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=34237f1d-bea5-6bbf-101c-68dbbf116ac9&u=a1aHR0cHM6Ly9odW1hbmlkYWRlcy5jb20vcmlvcy8&ntb=1,"Ríos: partes, características, flora y fauna","Te explicamos qué son los ríos y cuáles son sus sectores y dinámicas. Además, sus características generales, su flora, su fauna y …",
sped_b7ddb082bca9d5,Santa Fe Relocation Service Ges.m.b.H.,Niederösterreich,2320 Schwechat,,https://firmen.wko.at/santa-fe-relocation-service-gesmbh/nieder%c3%b6sterreich/?firmaid=42dbe95f-1342-4417-8932-1baf7a1a2651&standortid=2&standortname=nieder%c3%b6sterreich%20%28bundesland%29&suchbegriff=spediteur,10,1,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=7b319bc756476f77067e3849f7ddc2b8697b4bf208c6358703a72e287ce9af2aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=08025bf4-a9b6-6cce-3a70-4c32a8616d82&u=a1aHR0cHM6Ly9zYW50YXRyYWNrZXIuZ29vZ2xlLmNvbS8&ntb=1,Google Santa Tracker,"Celebrate the holiday season with Google's Santa Tracker, featuring games, activities, and learning experiences for all ages …",,,,,,,,,,,,,,,,,,,,,,,,,
sped_cc2c110469b9f3,SKAT Internationale Speditions GmbH,Wien,1040 Wien,,https://firmen.wko.at/skat-internationale-speditions-gmbh/wien/?firmaid=532d60de-a1f5-4ccb-be08-71f94cdac361&standortid=1&standortname=wien%20%28bundesland%29&suchbegriff=spediteur,7,7,,,0,0,45,25,https://www.bing.com/ck/a?!&&p=1a1d7d91a8a07d0e4cd6a996987a9fa83b4239e4f9bcdd4bdd82b0210daaad90JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=11772fd6-9978-665c-01e3-381098b667ed&u=a1aHR0cHM6Ly9za2F0LmRrL2Jvcmdlcg&ntb=1,"Få styr på din skat , årsopgørelse og fradrag","Få overblik over din skat: Se hvordan du retter din årsopgørelse, finder dine fradrag og tjekker din forskudsopgørelse. Vi guider dig …",,45,25,https://www.bing.com/ck/a?!&&p=9c11bc504ca26e0b1a4fafa6d1d769a5efb2e94053ecec0e79b983294388b621JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=11772fd6-9978-665c-01e3-381098b667ed&u=a1aHR0cHM6Ly9za2F0LmRrL2Jvcmdlci9hYXJzb3Bnb2VyZWxzZS9hYXJzb3Bnb2VyZWxzZW4&ntb=1,Årsopgørelsen 2025 | Se din skat og ret her,"Årsopgørelsen er et regnskab over din skat for sidste år. Den kommer i marts og viser, hvad du rent faktisk havde af indkomst og …",,45,25,https://www.bing.com/ck/a?!&&p=dde956470fb50dd2bb60c83789725318ef5a8aa499ee537c745f1df37d30e512JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=11772fd6-9978-665c-01e3-381098b667ed&u=a1aHR0cHM6Ly93d3cuc3BpZWxlLWtvc3Rlbmxvcy1vbmxpbmUuZGUvYnJldHRzcGllbGUva2FydGVuc3BpZWxlL3NrYXQv&ntb=1,Skat kostenlos online spielen • ohne Anmeldung ️,"Skat wird mit einem Blatt aus 32 Karten gespielt, dabei erhält jeder Spieler zehn Karten, die beiden Karten, die übrigen, werden in …",,45,25,https://www.bing.com/ck/a?!&&p=568b5e7f1e8403cc8b97d0ad4d17e3bd39b26c573438d989ec76fb3f8e297afeJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=11772fd6-9978-665c-01e3-381098b667ed&u=a1aHR0cHM6Ly93d3cuc2thdC1wYWxhc3QuZGUv&ntb=1,Skat Palast - Kostenlos online Skat spielen gegen echte Gegner,"Willkommen im Skat Palast! findest du alles: Skat jederzeit kostenlos und live, Mitspieler aus aller Welt, Regeln nah an der …",,45,25,https://www.bing.com/ck/a?!&&p=88a0a608a2b5fa6864e1bbfe30a1ac8260054beae3278bae496d02c25607be98JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=11772fd6-9978-665c-01e3-381098b667ed&u=a1aHR0cHM6Ly9jYXJkZ2FtZXMuaW8vZGUvc2thdC8&ntb=1,Skat | Online spielen - CardGames.io,"Spiele das deutsche Kartenspiel Skat kostenlos online, gegen den Computer oder deine Freunde. Kein Download erforderlich, …",
sped_0a01c0c04c113c,Sperger Spedition Gesellschaft m.b.H.,Vorarlberg,6890 Lustenau,,https://firmen.wko.at/sperger-spedition-gesellschaft-mbh/vorarlberg/?firmaid=c246058b-0613-4f3d-b5e9-4e1d5863b481&standortid=8&standortname=vorarlberg%20%28bundesland%29&suchbegriff=spediteur,7,0,,,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
