candidate_key	company_name	states	places	websites	employee_keyword_hits	employee_number_hits	best_score	evidence
sped_f5767a2bba7afa	JPT Austria GmbH	Steiermark	8261 Sinabelkirchen		0	0	90	[90] JPT Homepage :: After launching pre-salt production in Brazil, the ultradeepwater Tupi asset has become one of Petrobras’s most productive. This … :: https://www.bing.com/ck/a?!&&p=6febac4517b5f6a17306a2ec8ff092bdf745be4cf28e5544e968c6a619fc30fcJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1c82ae15-4876-6c0c-0df9-b9d349956de9&u=a1aHR0cHM6Ly9qcHQuc3BlLm9yZy8&ntb=1 || [90] JPT （日本语能力考试）官方网站 :: JPT（日本语能力考试）介绍 ABOUT JPT JPT是获得了日本法务省出入国在留管理厅认证的日语考试。 可用来申请签证、申请学校、 … :: https://www.bing.com/ck/a?!&&p=c48b16322573d3dbaa4d515f2ef11de5d94d1f630b79be7eb0de1db0be96aaecJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1c82ae15-4876-6c0c-0df9-b9d349956de9&u=a1aHR0cDovL3d3dy5qcHR0ZXN0LmNvbS8&ntb=1 || [90] Official web site of JPT （ Japanese Proficiency Test ） :: The JPT Test has been developed for Japanese learners who do not speak Japanese as their native tongue. The purpose of the JPT … :: https://www.bing.com/ck/a?!&&p=ad6a74e258281d6d58ba152cb52c5975ac3430e2b3692517d834f019ee38a6afJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1c82ae15-4876-6c0c-0df9-b9d349956de9&u=a1aHR0cHM6Ly9qcHRlc3QuanAvZW4v&ntb=1
sped_255a6e7f23ef03	IBEX Logistics GmbH	Tirol	6261 Strass/Zillertal		0	0	90	[90] Ibex - Wikipedia :: An ibex (/ aɪbɛks / pl.: ibex, ibexes or ibices), is any of several species of wild goat (genus Capra), distinguished by the male's large … :: https://www.bing.com/ck/a?!&&p=9879fcbf0a81fad3f53c0672008b270d62f6ac8ee6a545f72931b249eedc307cJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=155e5f46-9206-65d9-0dd7-488093e46489&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvSWJleA&ntb=1 || [90] Jobs in Pakistan - Apply at ibex . Careers | Talent ibex :: This Information Age, Let's ibex.! A world where crazy defies limits and makes the impossible happen. Oh, and we build careers with … :: https://www.bing.com/ck/a?!&&p=a545d8aedf80ecaf19ef8c740d97c5f6143bd61e2936f691c2205d615d961986JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=155e5f46-9206-65d9-0dd7-488093e46489&u=a1aHR0cHM6Ly90YWxlbnRpYmV4LmNvbS8&ntb=1 || [90] Join Us | ibex :: At ibex, we’re not just offering jobs — we’re shaping careers. With best-in-class training, a culture of recognition, and global … :: https://www.bing.com/ck/a?!&&p=c2446cdb206a9e708362747f4ef9c8f82c8d32ae35ddea54a64385fcb8784999JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=155e5f46-9206-65d9-0dd7-488093e46489&u=a1aHR0cHM6Ly93d3cuaWJleC5jby9jYXJlZXJzLw&ntb=1
sped_e9cc1e5f9c5b98	Kroschke Austria GmbH	Niederösterreich	2700 Wiener Neustadt		0	0	90	[90] Kroschke SIGN - Shop für Kennzeichnung & Arbeitsschutz ... :: Wir sind der Industrie-Spezialist für Kennzeichnung, Betriebliche Sicherheit & Erste Hilfe. Gestalten Sie Ihr Schild schnell & einfach! … :: https://www.bing.com/ck/a?!&&p=4505db1de28fff0f0f768aa277e7f8130ccc84d6477de8f3d21b02256518b25fJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=26941794-4b2d-616e-1808-00524a5a60b2&u=a1aHR0cHM6Ly93d3cua3Jvc2Noa2UuY29tLw&ntb=1 || [90] Kroschke online Zulassungsdienst | Kfz-Zulassung ... :: Zulassung online bestellen leicht gemacht bei Kroschke alle Kennzeichen vom Profi E & H-Kennzeichen Wunschkennzeichen … :: https://www.bing.com/ck/a?!&&p=8c9091e61b1e3000aa5f9dad72670afea74deffd651da69f05d788a91c65e5dcJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=26941794-4b2d-616e-1808-00524a5a60b2&u=a1aHR0cHM6Ly93d3cua3Jvc2Noa2UuZGUv&ntb=1 || [90] Standorte - Filialen und Zulassungsdienste von Kroschke :: Wir sind Ihr zuverlässiger Partner rund um die Kfz-Zulassung, Kennzeichen und Autozubehör – und das seit über 65 Jahren. Mit … :: https://www.bing.com/ck/a?!&&p=f2c64438e104d637c22f961aa723c1e0d5ad4b47aba15a513f193d107a848489JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=26941794-4b2d-616e-1808-00524a5a60b2&u=a1aHR0cHM6Ly93d3cua3Jvc2Noa2UuZGUvc3RhbmRvcnRmaW5kZXI_IyEvbA&ntb=1
sped_950b89e6479c53	Pfluger Logistik GmbH	Tirol	6343 Erl	https://pflugerlogistik.at/	0	0	90	[90] Pfluger Architects | A Texas-Based Architecture Firm | School ... :: Pfluger Architects specializes in higher education and prek-12 school architecture, creating inspiring and functional educational … :: https://www.bing.com/ck/a?!&&p=27e6b7ebec47333b39808f51d2385a4c3040a8f16f4b1e640f7496074691e559JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=15813cfd-e847-640e-37ac-2b3be90965e2&u=a1aHR0cHM6Ly9wZmx1Z2VyYXJjaGl0ZWN0cy5jb20v&ntb=1 || [90] Congressman August Pfluger :: Congressman Pfluger's top priority in Congress is fighting for his constituents by bringing Texas values and common sense to … :: https://www.bing.com/ck/a?!&&p=ee7c2cb060eb12c2beca317cc07b5b0a6e9fa2e4a04a32a1a56f3234a10fa49eJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=15813cfd-e847-640e-37ac-2b3be90965e2&u=a1aHR0cHM6Ly9wZmx1Z2VyLmhvdXNlLmdvdi8&ntb=1 || [90] August Pfluger - Wikipedia :: August Lee Pfluger[1] (/ ˈfluːɡər / FLOO-gər; born December 28, 1977) [2] is an American politician and Air Force officer serving as … :: https://www.bing.com/ck/a?!&&p=d33727b9c6b76eb7d0f9d98b31b21d6c0c1648cea08717ea480cb2db25708a7aJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=15813cfd-e847-640e-37ac-2b3be90965e2&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvQXVndXN0X1BmbHVnZXI&ntb=1
sped_0bafa7f6e1f8f9	RIOS Transport GmbH	Salzburg	5300 Hallwang		0	0	90	[90] RIOS :: RIOS is a design collective working beyond boundaries to inventively combine disciplines and amplify the impact of design. :: https://www.bing.com/ck/a?!&&p=8b027c0c666769932f69760ee9da65f3c28242f87d9c3442af735843175f09daJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=34237f1d-bea5-6bbf-101c-68dbbf116ac9&u=a1aHR0cHM6Ly93d3cucmlvcy5jb20v&ntb=1 || [90] Richard Ríos - Wikipedia :: Richard Ríos Montoya (born 2 June 2000) is a Colombian professional footballer who plays as a central midfielder for Primeira Liga … :: https://www.bing.com/ck/a?!&&p=302c554f73cb1feb1ff4eca801d4f215acc645e50561b81ce24152fcea53c9c7JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=34237f1d-bea5-6bbf-101c-68dbbf116ac9&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvUmljaGFyZF9SJUMzJUFEb3M&ntb=1 || [90] RIOS - International Design Collective - Architecture ... :: For 40 years, our practice has operated at the intersection of architecture, landscape architecture, urban planning, interior design, … :: https://www.bing.com/ck/a?!&&p=945e0e53d1bb71c7199dd0b677eb01d51dc7a279b72546c212a8320f800e476bJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=34237f1d-bea5-6bbf-101c-68dbbf116ac9&u=a1aHR0cHM6Ly93d3cucmlvcy5jb20vYWJvdXQv&ntb=1
sped_7c16ef0de02665	SRC Logistics GmbH	Oberösterreich	4052 Ansfelden		0	0	90	[90] Semiconductor Research Corporation - SRC :: SRC Launches SPARC for the Next Generation of Semiconductor Innovation Semiconductor Research Corp. launches SPARC, … :: https://www.bing.com/ck/a?!&&p=120d5136d8bb5be18ac332e645b9042aee3b6ad7c481e5d4b4cea34014a2b680JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3323cf42-914c-6b8f-0cc5-d88490746af5&u=a1aHR0cHM6Ly93d3cuc3JjLm9yZy8&ntb=1 || [90] Redefining Possible® for America and Its Allies | SRC , Inc. :: We are a not-for-profit research and development company that develops creative solutions for nationally significant challenges in … :: https://www.bing.com/ck/a?!&&p=eaade7004e7fe13d7a1cabd0e286146934396b9ace544d7590fa3b7d423446a0JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3323cf42-914c-6b8f-0cc5-d88490746af5&u=a1aHR0cHM6Ly93d3cuc3JjaW5jLmNvbS8&ntb=1 || [90] SRC - Definition by AcronymFinder :: What does SRC stand for? SRC abbreviation. Define SRC at AcronymFinder.com. :: https://www.bing.com/ck/a?!&&p=73bc3c495db6103d3be62672a3c080e8aaf357091ddd7d33913aaa09fbd69a2eJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=3323cf42-914c-6b8f-0cc5-d88490746af5&u=a1aHR0cHM6Ly93d3cuYWNyb255bWZpbmRlci5jb20vU1JDLmh0bWw&ntb=1
sped_1c948e4e96200e	DACO LOGISTICS GMBH	Wien	1010 Wien	http://www.dacolog.com/	0	0	90	[90] Dammam Airport Company - King Fahd International Airport (DMM) :: Dammam Airports Company (DACO) is the organization responsible for the management, operation, and development of King Fahd … :: https://www.bing.com/ck/a?!&&p=318807e3d88f42854fdc4373c0d5e47ce2a0eae250f1bee32f105dca20cbace4JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=36c82b80-1e6f-631c-2e76-3c461f3162d4&u=a1aHR0cHM6Ly9kbW1haXJwb3J0LmNvbS9kYW1tYW0tYWlycG9ydC1jb21wYW55Lw&ntb=1 || [90] DACO :: En el Departamento de Asuntos del Consumidor ayudamos a consumidores y a empresas a informarse mejor sobre sus derechos y … :: https://www.bing.com/ck/a?!&&p=f6d904e22e8de1365e5b3116c14151ccf6e7c6330c6bda1935572195c6299e7dJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=36c82b80-1e6f-631c-2e76-3c461f3162d4&u=a1aHR0cHM6Ly93d3cuZGFjby5wci5nb3Yv&ntb=1 || [90] DACO Corp - Material Handling, Storage & Packaging Solutions :: As a leader in the Material Handling, Storage, and Packaging Industry, DACO looks at the big picture. We care about your whole … :: https://www.bing.com/ck/a?!&&p=86b5a0d5ae0ce6c75282fc492852d750ef41592e7b14ae922cf64c31a2bdb75dJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=36c82b80-1e6f-631c-2e76-3c461f3162d4&u=a1aHR0cHM6Ly93d3cuZGFjb2NvcnAuY29tLw&ntb=1
sped_567c40518f61a3	TRANSA Spedition GmbH	Niederösterreich; Wien	1120 Wien | 2700 Wiener Neustadt		0	0	90	[90] Individual home | Transamerica :: Transamerica is the marketing name for Transamerica Corporation, Transamerica Financial Life Insurance Company, Transamerica … :: https://www.bing.com/ck/a?!&&p=716b20410f772ccf3809fe57adb5f80371a6af94d6f492148d3c8c283807292cJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0a3ddae5-ac4d-6fc3-1de7-cd23adc36e4c&u=a1aHR0cHM6Ly93d3cudHJhbnNhbWVyaWNhLmNvbS8&ntb=1 || [90] Transa (compilation album) - Wikipedia :: Transa was conceived in 2021 by producers Dust Reid and Massima Bell. The two met on a film set for a short project in which Bell … :: https://www.bing.com/ck/a?!&&p=c17667007fc736b96c7f0575de9bac0f93b08b8415f5627024cd7e76b6315143JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0a3ddae5-ac4d-6fc3-1de7-cd23adc36e4c&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvVHJhbnNhXyhjb21waWxhdGlvbl9hbGJ1bSk&ntb=1 || [90] MyTransamerica :: We've implemented new enhanced security features designed to provide an added layer of protection to your account. You'll be … :: https://www.bing.com/ck/a?!&&p=76e71ac5d8c46130dfa55e653d29b311bc76bbc3cb6f828797aeefa3ce511aa9JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0a3ddae5-ac4d-6fc3-1de7-cd23adc36e4c&u=a1aHR0cHM6Ly9teXRhLnRyYW5zYW1lcmljYS5jb20v&ntb=1
sped_de730b925f1b81	Lidl Österreich GmbH	Salzburg	5020 Salzburg	https://www.lidl.at/de/index.htm	0	0	90	[90] Lidl US | Grocery Store | More to Value :: Lidl US offers a wide range of affordable groceries, fresh produce, and household items to meet your daily needs. :: https://www.bing.com/ck/a?!&&p=9ccf4bce79b62da1d46eac07a8193450b57249001e2bbe3fc57a6b77799aca56JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=08b55104-28b6-6f86-20bd-46c229696e55&u=a1aHR0cHM6Ly93d3cubGlkbC5jb20v&ntb=1 || [90] Lidl stores in the US :: Find your Lidl store quickly and easily with the store finder or by city. Find offers and flyers for a Lidl store nearby. :: https://www.bing.com/ck/a?!&&p=1c095d070e1c72a93aeba95b8cffc16ea6a74cc0dbcc2416c2c317ff5eac22f6JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=08b55104-28b6-6f86-20bd-46c229696e55&u=a1aHR0cHM6Ly93d3cubGlkbC5jb20vcy9lbi1VUy9zdG9yZXMv&ntb=1 || [90] Lidl - Wikipedia :: Lidl (German: [ˈliːdl̩] ⓘ LEE-dl) is a trademark [3] used by two international discount supermarket chains from Germany. Lidl is the … :: https://www.bing.com/ck/a?!&&p=d4f693ba620a993ed81b9ba68c8aa025f476cec217cb178d3a6273cdb3d53d11JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=08b55104-28b6-6f86-20bd-46c229696e55&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvTGlkbA&ntb=1
sped_f9ead94cdbc625	EES Spedition GmbH	Oberösterreich	4600 Wels		0	0	90	[90] Entry/Exit System ( EES ) :: European Entry/Exit System will register non-EU nationals each time they are visiting European countries. Travelers will be able to … :: https://www.bing.com/ck/a?!&&p=970fc0cdfd6c9de98ce77f4d582d61e209613b941eee9d9ae8c5772dafd3bdc2JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2f3d28c0-2cce-6ba5-0f22-3f062d5d6aaa&u=a1aHR0cHM6Ly90cmF2ZWwtZXVyb3BlLmV1cm9wYS5ldS9lbi9lZXM&ntb=1 || [90] Travel in Europe with the European Entry/Exit System ( EES ) :: Who is the EES for? The Entry/Exist system is for non-EU nationals travelling for a short stay to a European Schengen-area country. … :: https://www.bing.com/ck/a?!&&p=44b3519bccb9e808cd97ce0fddc17d898a9507b71de8b93ccec099dba7682c36JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2f3d28c0-2cce-6ba5-0f22-3f062d5d6aaa&u=a1aHR0cHM6Ly93d3cuZWVhcy5ldXJvcGEuZXUvZWVhcy90cmF2ZWwtZXVyb3BlLWV1cm9wZWFuLWVudHJ5ZXhpdC1zeXN0ZW0tZWVzX2Vu&ntb=1 || [90] Evaluation Entry System - EES Army :: 11. Okt. 2022 · The Army Evaluation Entry System (EES) is operated by the United States Army Human Resources Command. It … :: https://www.bing.com/ck/a?!&&p=41d311522d135fe3d23b5cce319d59ccd4e9b4237223e8d8976752525588b3bcJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=2f3d28c0-2cce-6ba5-0f22-3f062d5d6aaa&u=a1aHR0cHM6Ly9lZXNhcm15LmNvbS9ldmFsdWF0aW9uLWVudHJ5LXN5c3RlbS5odG1s&ntb=1
sped_a276b958cbabe3	CIL GmbH	Niederösterreich	3323 Neustadtl an der Donau		0	0	90	[90] Career with CIL - Coal India :: It has come to our notice that some unscrupulous agencies/person (s), purporting to represent Coal India Limited (CIL) are … :: https://www.bing.com/ck/a?!&&p=fae84139623c64500dfe62e28fce9f8793332f4cd3de738cf699f8888c3e3e03JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1808f9a2-776e-6ee8-3bec-ee6476d66f7c&u=a1aHR0cHM6Ly93d3cuY29hbGluZGlhLmluL2NhcmVlci1jaWwv&ntb=1 || [90] Homepage | CIL :: CIL is a 501 (c) (3) real estate developer founded by advocates and service providers. We’ve seen firsthand the positive impact that … :: https://www.bing.com/ck/a?!&&p=b4de9edb038dbd2bad53d8676de71c4669a2772afe6a5de6be437615b42cce8dJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1808f9a2-776e-6ee8-3bec-ee6476d66f7c&u=a1aHR0cHM6Ly93d3cuY2lsLm9yZy8&ntb=1 || [90] Coal India - Wikipedia :: On 1 November 1975, a new public-sector company Coal India Limited (CIL) was formed to enable better organizational and … :: https://www.bing.com/ck/a?!&&p=05e9f651ed91f70e11c483274ade08466712c070970d8a50d0931c2815a5da79JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=1808f9a2-776e-6ee8-3bec-ee6476d66f7c&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvQ29hbF9JbmRpYQ&ntb=1
sped_82a466df7e50fe	TRANSSHIP GmbH	Wien	1010 Wien		0	0	90	[90] Jackson Abide - Regional Continuous Improvement Manager, Transship ... :: Regional Continuous Improvement Manager, Transship · Experienced Continuous Improvement, Production, Warehouse, &amp; … :: https://www.bing.com/ck/a?!&&p=21c1d4eaf41db78313fcd1528ccc11550a4ae20142de22d6892e69db8086ef19JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=154d9c05-a5cd-6bb3-1b4a-8bc3a45e6aa9&u=a1aHR0cHM6Ly93d3cubGlua2VkaW4uY29tL2luL2phY2tzb24tYWJpZGUtYjk4NTkzNDM&ntb=1 || [90] D. Peter J. - Hollyridge TransShip . | LinkedIn :: Hollyridge TransShip. · A combination of successful entrepreneurial and large company experience. Record of transforming start … :: https://www.bing.com/ck/a?!&&p=0243c6219cd2b26e3bb0277549fde9335ed3a72e74527b7f5941bda7e98b7fccJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=154d9c05-a5cd-6bb3-1b4a-8bc3a45e6aa9&u=a1aHR0cHM6Ly93d3cubGlua2VkaW4uY29tL2luL2ludmVzdGRhaWx5&ntb=1 || [90] Amit Hasak - Founder/CEO Transship Corp | LinkedIn :: Founder/CEO Transship Corp · Experienced Chief Executive Officer with a demonstrated history of working in the logistics and … :: https://www.bing.com/ck/a?!&&p=8a3737f32f1e11f8e586bf130aed0abae3e208a90d8800a042c485507d4d89e9JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=154d9c05-a5cd-6bb3-1b4a-8bc3a45e6aa9&u=a1aHR0cHM6Ly93d3cubGlua2VkaW4uY29tL2luL2FtaXQtaGFzYWstMTAxNTUxMTU&ntb=1
sped_9d3039ef086b6e	JCL Logistics Austria GmbH	Steiermark; Vorarlberg; Wien	1220 Wien | 6800 Feldkirch | 6830 Rankweil | 6922 Wolfurt | 8401 Kalsdorf b.Graz		0	0	90	[90] People - Diocese of Raleigh :: Ron Reed Sherry Hiltbrunner Julie Hall Reverend Michael Schuetz JCL Kevin Clough Philip Azorliade Neil Calhoun :: https://www.bing.com/ck/a?!&&p=167cf884aa5b0a7825b96209251f42607a8d72e681e97cb62dd39d78d8d890b4JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=17377722-c8c5-6d43-1371-60e4c9926ce7&u=a1aHR0cHM6Ly9kaW9jZXNlb2ZyYWxlaWdoLm9yZy9wZW9wbGU&ntb=1 || [90] Reverend Thomas Duggan JCL - tduggan | Diocese of Raleigh :: Diocese of Raleigh Address The Catholic Center 7200 Stonehenge Drive Raleigh, NC 27613 Directions Office Hours Monday - … :: https://www.bing.com/ck/a?!&&p=b8f81045291311a8abb65cdab83ffffcbeb1e24dc3f77628b0a35073dedbb061JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=17377722-c8c5-6d43-1371-60e4c9926ce7&u=a1aHR0cHM6Ly9kaW9jZXNlb2ZyYWxlaWdoLm9yZy91c2VyLzIzNzQ4&ntb=1 || [90] Contact - Diocese of Raleigh :: Contact Reverend Monsignor David D. Brockman STL, JCL View Contact Your name Your email address :: https://www.bing.com/ck/a?!&&p=ec083a3d73cc8102e2c93366fffa4bf8890440a59c94cec7f9689501a72c7168JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=17377722-c8c5-6d43-1371-60e4c9926ce7&u=a1aHR0cHM6Ly9kaW9jZXNlb2ZyYWxlaWdoLm9yZy91c2VyLzIxMjMwL2NvbnRhY3Q&ntb=1
sped_ce0d98f96b03ac	OnTheSpot Service GmbH	Niederösterreich	2100 Korneuburg		0	0	90	[90] GitHub - ots-downloader/ onthespot : A GUI music downloader for ... :: OnTheSpot has support for various music services and, unlike similar projects, downloaded files and metadata are sourced directly … :: https://www.bing.com/ck/a?!&&p=0dce267be6f31f41ec38659abb277bb4604efbd08370503d090ecb784ed930edJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=282bf343-2b23-6eb0-1c0b-e4852a126fe9&u=a1aHR0cHM6Ly9naXRodWIuY29tL290cy1kb3dubG9hZGVyL29udGhlc3BvdA&ntb=1 || [62] GitHub - casualsnek/ onthespot : qt based music downloader ... :: qt based music downloader written in python. Contribute to casualsnek/onthespot development by creating an account on GitHub. :: https://www.bing.com/ck/a?!&&p=a8c8438b6087de60831f2cb802d9e8d27dc8eafcaa13d11d33a6305fd8872065JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=282bf343-2b23-6eb0-1c0b-e4852a126fe9&u=a1aHR0cHM6Ly9naXRodWIuY29tL2Nhc3VhbHNuZWsvb250aGVzcG90&ntb=1 || [62] OnTheSpot - Download :: 14. Apr. 2026 · OnTheSpot is a free and user-friendly music downloader designed for Windows, enabling users to download music … :: https://www.bing.com/ck/a?!&&p=d0bf8741c4603119a5d644262d74b38cfb32c0c675617d91a4083f30a766f99cJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=282bf343-2b23-6eb0-1c0b-e4852a126fe9&u=a1aHR0cHM6Ly9vbnRoZXNwb3QuZW4uc29mdG9uaWMuY29tLw&ntb=1
sped_ef1b2252f52905	RFT Spedition GmbH	Salzburg	5660 Taxenbach		0	0	90	[90] RFT - Crunchbase Company Profile & Funding :: RFT engages in the design, manufacture, sale and maintenance of communication equipment. :: https://www.bing.com/ck/a?!&&p=98a6c61b991908fa9dfedff9b6f974f77eec64909ea5439ac15dbd0c657a0142JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=15115511-c0bd-6b70-2615-42d7c1a76a64&u=a1aHR0cHM6Ly93d3cuY3J1bmNoYmFzZS5jb20vb3JnYW5pemF0aW9uL3JmdA&ntb=1 || [90] RFT Search Group - Crunchbase Company Profile & Funding :: RFT Search Group is a recruiting company that provides recruiting, interviewing, and hiring services. :: https://www.bing.com/ck/a?!&&p=d41c5a83434d8e4ea9ab8a3190078d18b60034b7ddd152a1da59cfa7ae401e4dJmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=15115511-c0bd-6b70-2615-42d7c1a76a64&u=a1aHR0cHM6Ly93d3cuY3J1bmNoYmFzZS5jb20vb3JnYW5pemF0aW9uL3JmdC1zZWFyY2gtZ3JvdXA&ntb=1 || [90] RFT Investment Company - Crunchbase Company Profile & Funding :: RFT Investment Company is a private investment company based in Atlanta, Georgia. :: https://www.bing.com/ck/a?!&&p=a1423445fcf17641f0d17db54521a033a9b4f4765693258c450b08ed6a61b235JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=15115511-c0bd-6b70-2615-42d7c1a76a64&u=a1aHR0cHM6Ly93d3cuY3J1bmNoYmFzZS5jb20vb3JnYW5pemF0aW9uL3JmdC1pbnZlc3RtZW50LWNvbXBhbnk&ntb=1
sped_36783156505daf	DLS - Logistik GmbH	Oberösterreich	4673 Gaspoltshofen		0	0	90	[90] Diplomatic Language Services | Language and Culture Services :: DLS provides localization services that will transform your text to the target language and adapt the text for a specific country or … :: https://www.bing.com/ck/a?!&&p=8393958322825605c23503a1ae28a8b00d632116c90d3ba871523fdaf22edd92JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=267b3a50-efa6-650a-1fc9-2d96ee376480&u=a1aHR0cHM6Ly9kbHNkYy5jb20v&ntb=1 || [90] Diagnostic Laboratory Services, Inc. | Medical Lab : Hawaii ... :: Diagnostic Laboratory Services, Inc. (DLS) is the largest locally owned clinical and anatomic pathology laboratory in Hawaiʻi. With … :: https://www.bing.com/ck/a?!&&p=ae418c530229025e2aedaad828421287615780e628becacce5c56a8e5557d2c4JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=267b3a50-efa6-650a-1fc9-2d96ee376480&u=a1aHR0cHM6Ly9kbHNsYWIuY29tLw&ntb=1
sped_5512a5cf24350e	DSV Air & Sea GmbH	Kärnten; Niederösterreich; Oberösterreich; Salzburg; Steiermark; Tirol; Vorarlberg; Wien	1230 Wien | 1300 Wien-Flughafen | 3151 St.Pölten | 4063 Hörsching | 4910 Ried im Innkreis | 4973 St. Martin im Innkreis | 5020 Salzburg | 5101 Bergheim | 6020 Innsbruck | 6973 Höchst | 8142 Wundschuh | 9020 Klagenfurt am Wörthersee		0	0	90	[90] Tracking - DSV :: myDSV incorporates all transport modes in one eBusiness portal – from road transport to global air and sea freight, to contract … :: https://www.bing.com/ck/a?!&&p=d38f2710fbb5b2ea45da18090573a740ecd4c04ed81bc1068c3380eaabd13055JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0fabe8cc-336c-6548-3b74-ff0a32186468&u=a1aHR0cHM6Ly9teWRzdi5kc3YuY29tL2FwcC90cmFja2luZy1wdWJsaWMvP2xhbmd1YWdlX3JlZ2lvbj1lbl8&ntb=1 || [90] DSV (company ) - Wikipedia :: DSV A/S[2] is a Danish transport and logistics company offering global transport services by road, air, sea and train. Since its … :: https://www.bing.com/ck/a?!&&p=f1a5c8da37d018f3ca89c3ad1501f2c4684d9a21379eb8534019122c6541d582JmltdHM9MTc4ODEzNDQwMA&ptn=3&ver=2&hsh=4&fclid=0fabe8cc-336c-6548-3b74-ff0a32186468&u=a1aHR0cHM6Ly9lbi53aWtpcGVkaWEub3JnL3dpa2kvRFNWXyhjb21wYW55KQ&ntb=1
